id,drive_id,game_id,drive_number,play_number,offense,offense_conference,offense_score,defense,home,away,defense_conference,defense_score,period,clock,offense_timeouts,defense_timeouts,yard_line,yards_to_goal,down,distance,yards_gained,scoring,play_type,play_text,ppa,wallclock
401635576101965808,4016355765,401635576,5,5,Wake Forest,ACC,0,Clemson,Wake Forest,Clemson,ACC,0,1,"{'minutes': 3, 'seconds': 41}",3.0,3.0,40,60,1,10,0,False,Pass Incompletion,Hank Bachmeier pass incomplete,-1.1247712359915258,2024-10-12T16:32:26.000Z
401635576101965809,4016355765,401635576,5,6,Wake Forest,ACC,0,Clemson,Wake Forest,Clemson,ACC,0,1,"{'minutes': 3, 'seconds': 41}",3.0,3.0,40,60,2,10,12,False,Rush,Demond Claiborne run for 12 yds to the CLEM 48 for a 1ST down,2.1954380038552443,2024-10-12T16:32:26.000Z
401635576101965812,4016355765,401635576,5,8,Wake Forest,ACC,0,Clemson,Wake Forest,Clemson,ACC,0,1,"{'minutes': 3, 'seconds': 41}",3.0,3.0,67,33,1,10,2,False,Rush,Demond Claiborne run for 2 yds to the CLEM 31,-0.3377843039747627,2024-10-12T16:32:26.000Z
401635576101965813,4016355765,401635576,5,9,Wake Forest,ACC,0,Clemson,Wake Forest,Clemson,ACC,0,1,"{'minutes': 3, 'seconds': 41}",3.0,3.0,69,31,2,8,0,False,Pass Incompletion,Hank Bachmeier pass incomplete,-0.7596092409960598,2024-10-12T16:32:26.000Z
401635576101986701,4016355765,401635576,5,10,Wake Forest,ACC,7,Clemson,Wake Forest,Clemson,ACC,0,1,"{'minutes': 1, 'seconds': 32}",3.0,3.0,69,31,3,8,31,True,Passing Touchdown,Hank Bachmeier pass complete to Horatio Fields for 31 yds for a TD (Matthew Dennis KICK),4.0004683184728105,2024-10-12T16:37:47.000Z
401635576101986705,4016355766,401635576,6,2,Clemson,ACC,0,Wake Forest,Wake Forest,Clemson,ACC,7,1,"{'minutes': 1, 'seconds': 32}",3.0,3.0,75,75,1,10,12,False,Rush,Phil Mafah run for 12 yds to the CLEM 37 for a 1ST down,1.0272443261435713,2024-10-12T16:37:47.000Z
401635576101986706,4016355766,401635576,6,3,Clemson,ACC,0,Wake Forest,Wake Forest,Clemson,ACC,7,1,"{'minutes': 1, 'seconds': 32}",3.0,3.0,63,63,1,10,14,False,Pass Reception,Cade Klubnik pass complete to Troy Stellato for 14 yds to the WAKE 49 for a 1ST down,1.288180241940502,2024-10-12T16:37:47.000Z
401635576101999901,4016355766,401635576,6,4,Clemson,ACC,0,Wake Forest,Wake Forest,Clemson,ACC,7,1,"{'minutes': 0, 'seconds': 0}",3.0,3.0,49,49,1,10,3,False,Pass Reception,Cade Klubnik pass complete to Phil Mafah for 3 yds to the WAKE 46,-0.375732386813203,2024-10-12T16:44:42.000Z
401635576102849902,4016355766,401635576,6,6,Clemson,ACC,0,Wake Forest,Wake Forest,Clemson,ACC,7,2,"{'minutes': 15, 'seconds': 0}",3.0,3.0,46,46,2,7,0,False,Pass Incompletion,Cade Klubnik pass incomplete,-1.1204555516909167,2024-10-12T16:49:11.000Z
401635576102849903,4016355766,401635576,6,7,Clemson,ACC,0,Wake Forest,Wake Forest,Clemson,ACC,7,2,"{'minutes': 15, 'seconds': 0}",3.0,3.0,46,46,3,7,19,False,Pass Reception,Cade Klubnik pass complete to Troy Stellato for 19 yds to the WAKE 27 for a 1ST down,2.517237648749882,2024-10-12T16:49:11.000Z
401635576102849904,4016355766,401635576,6,8,Clemson,ACC,0,Wake Forest,Wake Forest,Clemson,ACC,7,2,"{'minutes': 15, 'seconds': 0}",3.0,3.0,27,27,1,10,0,False,Pass Incompletion,Cade Klubnik pass incomplete,-0.490975886965904,2024-10-12T16:49:11.000Z
401635576102849905,4016355766,401635576,6,9,Clemson,ACC,0,Wake Forest,Wake Forest,Clemson,ACC,7,2,"{'minutes': 15, 'seconds': 0}",3.0,3.0,27,27,2,10,5,False,Rush,Phil Mafah run for 5 yds to the WAKE 22,0.0489574981444694,2024-10-12T16:52:21.000Z
401635576102866001,4016355766,401635576,6,10,Clemson,ACC,7,Wake Forest,Wake Forest,Clemson,ACC,7,2,"{'minutes': 13, 'seconds': 39}",3.0,3.0,22,22,3,5,22,True,Passing Touchdown,Cade Klubnik pass complete to Antonio Williams for 22 yds for a TD (Nolan Hauser KICK),3.1832992302129206,2024-10-12T16:53:12.000Z
401635576102866403,4016355767,401635576,7,2,Wake Forest,ACC,7,Clemson,Wake Forest,Clemson,ACC,7,2,"{'minutes': 13, 'seconds': 35}",3.0,3.0,26,74,1,10,3,False,Rush,Demond Claiborne run for 3 yds to the WAKE 23,-0.30809127134716,2024-10-12T16:57:42.000Z
401635576102869801,4016355767,401635576,7,3,Wake Forest,ACC,7,Clemson,Wake Forest,Clemson,ACC,7,2,"{'minutes': 13, 'seconds': 1}",3.0,3.0,23,77,2,13,0,False,Pass Interception Return,Hank Bachmeier pass intercepted Kylon Griffin return for no gain to the WAKE 23,0.008576171604259386,2024-10-12T16:59:24.000Z
401635576102869803,4016355768,401635576,8,1,Clemson,ACC,7,Wake Forest,Wake Forest,Clemson,ACC,7,2,"{'minutes': 13, 'seconds': 1}",3.0,3.0,23,23,1,10,22,False,Pass Reception,Cade Klubnik pass complete to Jake Briningstool for 22 yds to the WAKE 1 for a 1ST down,1.7259564029507855,2024-10-12T16:59:24.000Z
401635576102876501,4016355768,401635576,8,2,Clemson,ACC,14,Wake Forest,Wake Forest,Clemson,ACC,7,2,"{'minutes': 12, 'seconds': 34}",3.0,3.0,1,1,1,1,1,True,Rushing Touchdown,Phil Mafah run for 1 yd for a TD (Nolan Hauser KICK),0.938021275120443,2024-10-12T17:00:27.000Z
401635576102876505,4016355769,401635576,9,2,Wake Forest,ACC,7,Clemson,Wake Forest,Clemson,ACC,14,2,"{'minutes': 12, 'seconds': 34}",3.0,3.0,25,75,1,10,9,False,Rush,Demond Claiborne run for 9 yds to the WAKE 34,1.252308359788624,2024-10-12T17:00:27.000Z
401635576102876506,4016355769,401635576,9,3,Wake Forest,ACC,7,Clemson,Wake Forest,Clemson,ACC,14,2,"{'minutes': 12, 'seconds': 34}",3.0,3.0,34,66,2,1,2,False,Rush,Demond Claiborne run for 2 yds to the WAKE 36 for a 1ST down,-0.3217458478426334,2024-10-12T17:00:27.000Z
401635576102876510,4016355769,401635576,9,5,Wake Forest,ACC,7,Clemson,Wake Forest,Clemson,ACC,14,2,"{'minutes': 12, 'seconds': 34}",3.0,3.0,47,53,1,10,4,False,Rush,Demond Claiborne run for 4 yds to the CLEM 49,-0.1543469215353017,2024-10-12T17:00:27.000Z
401635576102876511,4016355769,401635576,9,6,Wake Forest,ACC,7,Clemson,Wake Forest,Clemson,ACC,14,2,"{'minutes': 12, 'seconds': 34}",3.0,3.0,51,49,2,6,1,False,Rush,Demond Claiborne run for 1 yd to the CLEM 48,-0.9246833718359433,2024-10-12T17:00:27.000Z
401635576102898601,4016355769,401635576,9,7,Wake Forest,ACC,7,Clemson,Wake Forest,Clemson,ACC,14,2,"{'minutes': 10, 'seconds': 13}",3.0,3.0,52,48,3,5,0,False,Interception,Hank Bachmeier pass intercepted,-1.8256702730554473,2024-10-12T17:10:13.000Z
401635576102898603,40163557610,401635576,10,1,Clemson,ACC,14,Wake Forest,Wake Forest,Clemson,ACC,7,2,"{'minutes': 10, 'seconds': 13}",3.0,3.0,57,57,1,10,12,False,Pass Reception,Cade Klubnik pass complete to Jake Briningstool for 12 yds to the WAKE 45 for a 1ST down,0.9888026124442585,2024-10-12T17:10:13.000Z
401635576102898604,40163557610,401635576,10,2,Clemson,ACC,14,Wake Forest,Wake Forest,Clemson,ACC,7,2,"{'minutes': 10, 'seconds': 13}",3.0,3.0,45,45,1,10,6,False,Rush,Phil Mafah run for 6 yds to the WAKE 39,0.3037840163725374,2024-10-12T17:10:57.000Z
401635576102898605,40163557610,401635576,10,3,Clemson,ACC,14,Wake Forest,Wake Forest,Clemson,ACC,7,2,"{'minutes': 10, 'seconds': 13}",3.0,3.0,39,39,2,4,3,False,Rush,Phil Mafah run for 3 yds to the WAKE 36,-0.3232903506280814,2024-10-12T17:10:57.000Z
401635576102898606,40163557610,401635576,10,4,Clemson,ACC,14,Wake Forest,Wake Forest,Clemson,ACC,7,2,"{'minutes': 10, 'seconds': 13}",3.0,3.0,36,36,3,1,16,False,Rush,Phil Mafah run for 16 yds to the WAKE 20 for a 1ST down,0.878092690290913,2024-10-12T17:10:57.000Z
401635576102898607,40163557610,401635576,10,5,Clemson,ACC,14,Wake Forest,Wake Forest,Clemson,ACC,7,2,"{'minutes': 10, 'seconds': 13}",3.0,3.0,20,20,1,10,16,False,Pass Reception,Cade Klubnik pass complete to Antonio Williams for 16 yds to the WAKE 4 for a 1ST down,0.929737210317724,2024-10-12T17:10:57.000Z
401635576102898608,40163557610,401635576,10,6,Clemson,ACC,14,Wake Forest,Wake Forest,Clemson,ACC,7,2,"{'minutes': 10, 'seconds': 13}",3.0,3.0,4,4,1,4,0,False,Pass Incompletion,Cade Klubnik pass incomplete,-0.6456997217339855,2024-10-12T17:10:57.000Z
401635576102898609,40163557610,401635576,10,7,Clemson,ACC,14,Wake Forest,Wake Forest,Clemson,ACC,7,2,"{'minutes': 10, 'seconds': 13}",3.0,3.0,4,4,2,4,0,False,Pass Incompletion,Cade Klubnik pass incomplete,-0.362082681028621,2024-10-12T17:10:57.000Z
401635576102898610,40163557610,401635576,10,8,Clemson,ACC,14,Wake Forest,Wake Forest,Clemson,ACC,7,2,"{'minutes': 10, 'seconds': 13}",3.0,3.0,4,4,3,4,2,False,Rush,Cade Klubnik run for 2 yds to the WAKE 2,-0.1553797797778205,2024-10-12T17:10:57.000Z
401635576102935301,40163557610,401635576,10,9,Clemson,ACC,21,Wake Forest,Wake Forest,Clemson,ACC,7,2,"{'minutes': 6, 'seconds': 46}",3.0,3.0,2,2,4,2,2,True,Rushing Touchdown,Phil Mafah run for 2 yds for a TD (Nolan Hauser KICK),2.851352701254402,2024-10-12T17:15:39.000Z
401635576102935305,40163557611,401635576,11,2,Wake Forest,ACC,7,Clemson,Wake Forest,Clemson,ACC,21,2,"{'minutes': 6, 'seconds': 46}",3.0,3.0,25,75,1,10,2,False,Rush,Tate Carney run for 2 yds to the WAKE 27,-0.45260367932203766,2024-10-12T17:15:39.000Z
401635576102935306,40163557611,401635576,11,3,Wake Forest,ACC,7,Clemson,Wake Forest,Clemson,ACC,21,2,"{'minutes': 6, 'seconds': 46}",3.0,3.0,27,73,2,8,4,False,Pass Reception,Hank Bachmeier pass complete to Micah Mays Jr. for 4 yds to the WAKE 31,-0.08212860423373947,2024-10-12T17:15:39.000Z
401635576102935309,40163557611,401635576,11,5,Wake Forest,ACC,7,Clemson,Wake Forest,Clemson,ACC,21,2,"{'minutes': 6, 'seconds': 46}",3.0,3.0,37,63,1,10,0,False,Pass Incompletion,Hank Bachmeier pass incomplete,-1.065701080215459,2024-10-12T17:15:39.000Z
401635576102935310,40163557611,401635576,11,6,Wake Forest,ACC,7,Clemson,Wake Forest,Clemson,ACC,21,2,"{'minutes': 6, 'seconds': 46}",3.0,3.0,37,63,2,10,3,False,Rush,Tate Carney run for 3 yds to the WAKE 40,-0.2837645034387206,2024-10-12T17:15:39.000Z
401635576102935311,40163557611,401635576,11,7,Wake Forest,ACC,7,Clemson,Wake Forest,Clemson,ACC,21,2,"{'minutes': 6, 'seconds': 46}",3.0,3.0,40,60,3,7,13,False,Rush,Hank Bachmeier run for 13 yds to the CLEM 47 for a 1ST down,2.7867741359654996,2024-10-12T17:15:39.000Z
401635576102935312,40163557611,401635576,11,8,Wake Forest,ACC,7,Clemson,Wake Forest,Clemson,ACC,21,2,"{'minutes': 6, 'seconds': 46}",3.0,3.0,53,47,1,10,38,False,Pass Reception,Hank Bachmeier pass complete to Deuce Alexander for 38 yds to the CLEM 9 for a 1ST down,1.188964417619962,2024-10-12T17:15:39.000Z
401635576102935313,40163557611,401635576,11,9,Wake Forest,ACC,7,Clemson,Wake Forest,Clemson,ACC,21,2,"{'minutes': 6, 'seconds': 46}",3.0,3.0,91,9,1,9,3,False,Rush,Tate Carney run for 3 yds to the CLEM 6,-0.10442916913547,2024-10-12T17:24:51.000Z
401635576102968101,40163557611,401635576,11,10,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,21,2,"{'minutes': 3, 'seconds': 18}",3.0,3.0,94,6,2,6,6,True,Passing Touchdown,Hank Bachmeier pass complete to Michael Frogge for 6 yds for a TD (Matthew Dennis KICK),2.528666992781938,2024-10-12T17:25:04.000Z
401635576102968105,40163557612,401635576,12,2,Clemson,ACC,21,Wake Forest,Wake Forest,Clemson,ACC,14,2,"{'minutes': 3, 'seconds': 18}",3.0,3.0,75,75,1,10,2,False,Rush,Phil Mafah run for 2 yds to the CLEM 27,-0.45260367932203766,2024-10-12T17:25:04.000Z
401635576102968106,40163557612,401635576,12,3,Clemson,ACC,21,Wake Forest,Wake Forest,Clemson,ACC,14,2,"{'minutes': 3, 'seconds': 18}",3.0,3.0,73,73,2,8,22,False,Rush,Phil Mafah run for 22 yds to the CLEM 49 for a 1ST down,2.6069915951504203,2024-10-12T17:25:04.000Z
401635576102968108,40163557612,401635576,12,4,Clemson,ACC,21,Wake Forest,Wake Forest,Clemson,ACC,14,2,"{'minutes': 3, 'seconds': 18}",3.0,3.0,51,51,1,10,30,False,Rush,"Phil Mafah run for 15 yds to the WAKE 36 for a 1ST down Wake Forest Penalty, personal foul (Bryce Ganious) to the WAKE 21 for a 1ST down",1.291070390097446,2024-10-12T17:25:04.000Z
401635576102968109,40163557612,401635576,12,5,Clemson,ACC,21,Wake Forest,Wake Forest,Clemson,ACC,14,2,"{'minutes': 3, 'seconds': 18}",3.0,3.0,21,21,1,10,6,False,Rush,Jay Haynes run for 6 yds to the WAKE 15,0.187709370950086,2024-10-12T17:25:04.000Z
401635576102979902,40163557612,401635576,12,7,Clemson,ACC,21,Wake Forest,Wake Forest,Clemson,ACC,14,2,"{'minutes': 2, 'seconds': 0}",3.0,2.0,15,15,2,4,7,False,Pass Reception,Cade Klubnik pass complete to Adam Randall for 7 yds to the WAKE 8 for a 1ST down,0.124987874145715,2024-10-12T17:32:36.000Z
401635576102986801,40163557612,401635576,12,8,Clemson,ACC,28,Wake Forest,Wake Forest,Clemson,ACC,14,2,"{'minutes': 1, 'seconds': 31}",3.0,2.0,8,8,1,8,8,True,Passing Touchdown,Cade Klubnik pass complete to Troy Stellato for 8 yds for a TD (Nolan Hauser KICK),2.319599568699692,2024-10-12T17:35:11.000Z
401635576102986805,40163557613,401635576,13,2,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,28,2,"{'minutes': 1, 'seconds': 31}",2.0,3.0,25,75,1,10,4,False,Pass Reception,Hank Bachmeier pass complete to Demond Claiborne for 4 yds to the WAKE 29,-0.1142886249388964,2024-10-12T17:37:22.000Z
401635576102986806,40163557613,401635576,13,3,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,28,2,"{'minutes': 1, 'seconds': 31}",2.0,3.0,29,71,2,6,7,False,Pass Reception,Hank Bachmeier pass complete to Horatio Fields for 7 yds to the WAKE 36 for a 1ST down,1.044851136884887,2024-10-12T17:37:22.000Z
401635576102986811,40163557613,401635576,13,6,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,28,2,"{'minutes': 1, 'seconds': 31}",2.0,3.0,21,79,1,25,4,False,Pass Reception,Hank Bachmeier pass complete to Taylor Morin for 4 yds to the WAKE 25,-0.02778491953040607,2024-10-12T17:37:22.000Z
401635576102995002,40163557613,401635576,13,8,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,28,2,"{'minutes': 0, 'seconds': 49}",2.0,2.0,25,75,2,21,0,False,Pass Incompletion,Hank Bachmeier pass incomplete,-0.11539188000949528,2024-10-12T17:41:03.000Z
401635576102995003,40163557613,401635576,13,9,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,28,2,"{'minutes': 0, 'seconds': 49}",2.0,2.0,25,75,3,21,6,False,Rush,Demond Claiborne run for 6 yds to the WAKE 31,0.02235269383727976,2024-10-12T17:41:03.000Z
401635576102996903,40163557614,401635576,14,1,Clemson,ACC,28,Wake Forest,Wake Forest,Clemson,ACC,14,2,"{'minutes': 0, 'seconds': 30}",1.0,2.0,78,78,1,10,6,False,Pass Reception,Cade Klubnik pass complete to Antonio Williams for 6 yds to the CLEM 28,0.3066560644610403,2024-10-12T17:43:07.000Z
401635576102996904,40163557614,401635576,14,2,Clemson,ACC,28,Wake Forest,Wake Forest,Clemson,ACC,14,2,"{'minutes': 0, 'seconds': 30}",1.0,2.0,72,72,2,4,5,False,Rush,Phil Mafah run for 5 yds to the CLEM 33 for a 1ST down,0.5362720687389331,2024-10-12T17:43:07.000Z
401635576102996905,40163557614,401635576,14,3,Clemson,ACC,28,Wake Forest,Wake Forest,Clemson,ACC,14,2,"{'minutes': 0, 'seconds': 30}",1.0,2.0,67,67,1,10,0,False,Pass Incompletion,Cade Klubnik pass incomplete,-0.956890163923906,2024-10-12T17:43:07.000Z
401635576102996906,40163557614,401635576,14,4,Clemson,ACC,28,Wake Forest,Wake Forest,Clemson,ACC,14,2,"{'minutes': 0, 'seconds': 30}",1.0,2.0,67,67,2,10,13,False,Pass Reception,Cade Klubnik pass complete to Troy Stellato for 13 yds to the CLEM 46 for a 1ST down,2.2010492953798466,2024-10-12T17:43:07.000Z
401635576102996907,40163557614,401635576,14,5,Clemson,ACC,28,Wake Forest,Wake Forest,Clemson,ACC,14,2,"{'minutes': 0, 'seconds': 30}",1.0,2.0,54,54,1,10,7,False,Pass Reception,Cade Klubnik pass complete to Antonio Williams for 7 yds to the WAKE 47,0.6465727155045757,2024-10-12T17:43:07.000Z
401635576102999901,40163557614,401635576,14,7,Clemson,ACC,28,Wake Forest,Wake Forest,Clemson,ACC,14,2,"{'minutes': 0, 'seconds': 0}",1.0,1.0,47,47,2,3,0,False,Pass Incompletion,Cade Klubnik pass incomplete,-1.2310961457830487,2024-10-12T17:43:07.000Z
401635576103849905,40163557615,401635576,15,2,Clemson,ACC,28,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 15, 'seconds': 0}",3.0,3.0,75,75,1,10,0,False,Rush,Phil Mafah run for no gain to the CLEM 25,-0.7029700220436519,2024-10-12T18:09:08.000Z
401635576103849906,40163557615,401635576,15,3,Clemson,ACC,28,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 15, 'seconds': 0}",3.0,3.0,75,75,2,10,16,False,Pass Reception,Cade Klubnik pass complete to Antonio Williams for 16 yds to the CLEM 41 for a 1ST down,2.121712791966546,2024-10-12T18:09:08.000Z
401635576103849907,40163557615,401635576,15,4,Clemson,ACC,28,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 15, 'seconds': 0}",3.0,3.0,59,59,1,10,19,False,Pass Reception,Cade Klubnik pass complete to Troy Stellato for 19 yds to the WAKE 40 for a 1ST down,1.4699632058610863,2024-10-12T18:09:08.000Z
401635576103849908,40163557615,401635576,15,5,Clemson,ACC,28,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 15, 'seconds': 0}",3.0,3.0,40,40,1,10,0,False,Rush,Phil Mafah run for no gain to the WAKE 40,-0.8457687366186873,2024-10-12T18:09:08.000Z
401635576103849909,40163557615,401635576,15,6,Clemson,ACC,28,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 15, 'seconds': 0}",3.0,3.0,40,40,2,10,11,False,Pass Reception,Cade Klubnik pass complete to Misun Kelley for 11 yds to the WAKE 29 for a 1ST down,1.2465166959579164,2024-10-12T18:09:08.000Z
401635576103849910,40163557615,401635576,15,7,Clemson,ACC,28,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 15, 'seconds': 0}",3.0,3.0,29,29,1,10,0,False,Pass Reception,Cade Klubnik pass complete to Misun Kelley for no gain to the WAKE 29,-0.534372502378378,2024-10-12T18:09:08.000Z
401635576103849911,40163557615,401635576,15,8,Clemson,ACC,28,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 15, 'seconds': 0}",3.0,3.0,29,29,2,10,6,False,Pass Reception,Cade Klubnik pass complete to Jake Briningstool for 6 yds to the WAKE 23,0.1825567748930156,2024-10-12T18:09:08.000Z
401635576103849914,40163557615,401635576,15,10,Clemson,ACC,28,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 15, 'seconds': 0}",3.0,3.0,28,28,3,9,14,False,Pass Reception,Cade Klubnik pass complete to Jake Briningstool for 14 yds to the WAKE 14 for a 1ST down,1.3285526954377396,2024-10-12T18:14:12.000Z
401635576103849915,40163557615,401635576,15,11,Clemson,ACC,28,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 15, 'seconds': 0}",3.0,3.0,14,14,1,10,5,False,Rush,Jay Haynes run for 5 yds to the WAKE 9,0.0745432474784075,2024-10-12T18:14:12.000Z
401635576103904701,40163557615,401635576,15,12,Clemson,ACC,35,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 9, 'seconds': 52}",3.0,3.0,9,9,2,5,9,True,Passing Touchdown,Cade Klubnik pass complete to Adam Randall for 9 yds for a TD (Nolan Hauser KICK),2.473739927700674,2024-10-12T18:15:35.000Z
401635576103904705,40163557616,401635576,16,2,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,35,3,"{'minutes': 9, 'seconds': 52}",3.0,3.0,25,75,1,10,0,False,Pass Incompletion,Hank Bachmeier pass incomplete,-0.7029700220436519,2024-10-12T18:15:35.000Z
401635576103904706,40163557616,401635576,16,3,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,35,3,"{'minutes': 9, 'seconds': 52}",3.0,3.0,25,75,2,10,4,False,Rush,Demond Claiborne run for 4 yds to the WAKE 21,-0.06222348980634162,2024-10-12T18:15:35.000Z
401635576103904707,40163557616,401635576,16,4,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,35,3,"{'minutes': 9, 'seconds': 52}",3.0,3.0,21,79,3,14,-11,False,Sack,Hank Bachmeier sacked by Barrett Carter for a loss of 11 yards to the WAKE 10,-0.13033621359580394,2024-10-12T18:15:35.000Z
401635576103917303,40163557617,401635576,17,1,Clemson,ACC,35,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 8, 'seconds': 26}",3.0,3.0,53,53,1,10,10,False,Pass Reception,Cade Klubnik pass complete to Jake Briningstool for 10 yds to the WAKE 43 for a 1ST down,0.7429293456424535,2024-10-12T18:22:24.000Z
401635576103917304,40163557617,401635576,17,2,Clemson,ACC,35,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 8, 'seconds': 26}",3.0,3.0,43,43,1,10,15,False,Pass Reception,Cade Klubnik pass complete to T.J. Moore for 15 yds to the WAKE 28 for a 1ST down,0.5883556137924232,2024-10-12T18:22:24.000Z
401635576103929601,40163557617,401635576,17,3,Clemson,ACC,42,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 7, 'seconds': 3}",3.0,3.0,28,28,1,10,28,True,Passing Touchdown,Antonio Williams pass complete to Jake Briningstool for 28 yds for a TD (Nolan Hauser KICK),2.764014474138431,2024-10-12T18:28:03.000Z
401635576103929605,40163557618,401635576,18,2,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,42,3,"{'minutes': 7, 'seconds': 3}",3.0,3.0,25,75,1,10,8,False,Rush,Demond Claiborne run for 8 yds to the WAKE 33,0.9104368550610653,2024-10-12T18:28:03.000Z
401635576103929606,40163557618,401635576,18,3,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,42,3,"{'minutes': 7, 'seconds': 3}",3.0,3.0,33,67,2,2,2,False,Rush,Demond Claiborne run for 2 yds to the WAKE 35 for a 1ST down,-0.0753987460310786,2024-10-12T18:28:03.000Z
401635576103929607,40163557618,401635576,18,4,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,42,3,"{'minutes': 7, 'seconds': 3}",3.0,3.0,35,65,1,10,0,False,Pass Incompletion,Michael Kern pass incomplete,-1.0146424556055624,2024-10-12T18:30:49.000Z
401635576103929608,40163557618,401635576,18,5,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,42,3,"{'minutes': 7, 'seconds': 3}",3.0,3.0,35,65,2,10,0,False,Pass Incompletion,Michael Kern pass incomplete,-0.6004605992346148,2024-10-12T18:30:49.000Z
401635576103929609,40163557618,401635576,18,6,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,42,3,"{'minutes': 7, 'seconds': 3}",3.0,3.0,35,65,3,10,0,False,Pass Incompletion,Michael Kern pass incomplete,-0.30241592870214795,2024-10-12T18:30:49.000Z
401635576103946103,40163557619,401635576,19,1,Clemson,ACC,42,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 5, 'seconds': 38}",3.0,3.0,85,85,1,10,6,False,Pass Reception,Cade Klubnik pass complete to Misun Kelley for 6 yds to the CLEM 21,0.246959168535291,2024-10-12T18:33:13.000Z
401635576103946104,40163557619,401635576,19,2,Clemson,ACC,42,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 5, 'seconds': 38}",3.0,3.0,79,79,2,4,0,False,Pass Incompletion,Cade Klubnik pass incomplete,-0.5767115925182065,2024-10-12T18:33:13.000Z
401635576103946105,40163557619,401635576,19,3,Clemson,ACC,42,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 5, 'seconds': 38}",3.0,3.0,79,79,3,4,-2,False,Pass Reception,Cade Klubnik pass complete to Jay Haynes for a loss of 2 yards to the CLEM 19,-0.32253015567778753,2024-10-12T18:33:13.000Z
401635576103958903,40163557620,401635576,20,1,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,42,3,"{'minutes': 4, 'seconds': 10}",3.0,3.0,55,45,1,10,1,False,Rush,Demond Claiborne run for 1 yd to the CLEM 46,-0.7709607025343227,2024-10-12T18:39:04.000Z
401635576103958907,40163557620,401635576,20,3,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,42,3,"{'minutes': 4, 'seconds': 10}",3.0,3.0,39,61,2,26,0,False,Rush,Demond Claiborne run for no gain to the WAKE 39,-0.2047092470023335,2024-10-12T18:41:00.000Z
401635576103958908,40163557620,401635576,20,4,Wake Forest,ACC,14,Clemson,Wake Forest,Clemson,ACC,42,3,"{'minutes': 4, 'seconds': 10}",3.0,3.0,39,61,3,26,-5,False,Sack,Michael Kern sacked by Wade Woodaz for a loss of 5 yards to the WAKE 34,-0.1362887262967245,2024-10-12T18:41:00.000Z
401635576103978003,40163557621,401635576,21,1,Clemson,ACC,42,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 2, 'seconds': 19}",3.0,3.0,87,87,1,10,1,False,Rush,Keith Adams Jr. run for 1 yd to the CLEM 14,-0.3371041738193785,2024-10-12T18:42:40.000Z
401635576103978004,40163557621,401635576,21,2,Clemson,ACC,42,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 2, 'seconds': 19}",3.0,3.0,86,86,2,9,9,False,Pass Reception,Cade Klubnik pass complete to Josh Sapp for 9 yds to the CLEM 23 for a 1ST down,0.8235426984976133,2024-10-12T18:42:40.000Z
401635576103978005,40163557621,401635576,21,3,Clemson,ACC,42,Wake Forest,Wake Forest,Clemson,ACC,14,3,"{'minutes': 2, 'seconds': 19}",3.0,3.0,77,77,1,10,3,False,Fumble Recovery (Own),"Cade Klubnik run for 3 yds to the CLEM 20 Cade Klubnik fumbled, recovered by CLEM Cade Klubnik",-0.2714196551267518,2024-10-12T18:42:40.000Z
