id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores,home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores,away_post_win_prob,excitement_index,highlights,notes
401119270,2019,5,regular,2019-09-28T16:00:00.000Z,,False,True,18419.0,3996,Yager Stadium,193,Miami (OH),Mid-American,34,"[0, 13, 21, 0]",0.8348088880037939,2084,Buffalo,Mid-American,20,"[7, 7, 0, 6]",0.16519111199620606,4.0912571629,,
401112193,2019,5,regular,2019-09-28T16:00:00.000Z,,False,False,63706.0,3793,Kinnick Stadium,2294,Iowa,Big Ten,48,"[17, 7, 10, 14]",0.999992617268665,2393,Middle Tennessee,Conference USA,3,"[0, 0, 3, 0]",7.382731335048298e-06,0.369269059499999,https://www.youtube.com/watch?v=sCKjRPzkJ4c,
401112100,2019,5,regular,2019-09-28T16:00:00.000Z,,False,True,41960.0,3616,Amon G. Carter Stadium,2628,TCU,Big 12,51,"[21, 17, 0, 13]",0.9999639691016247,2305,Kansas,Big 12,14,"[0, 0, 0, 14]",3.6030898375338793e-05,0.5763374327,https://www.youtube.com/watch?v=KytB9pj5SBM,
401110811,2019,5,regular,2019-09-28T16:00:00.000Z,,False,False,24519.0,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,24,"[14, 0, 7, 3]",0.5210024678043401,2459,Northern Illinois,Mid-American,18,"[0, 0, 10, 8]",0.4789975321956599,2.9047008191,https://www.youtube.com/watch?v=La5gq5KZBZQ,
401110807,2019,5,regular,2019-09-28T16:00:00.000Z,,True,True,51441.0,3687,AT&T Stadium,8,Arkansas,SEC,27,"[0, 17, 7, 3]",0.2080932044026485,245,Texas A&M,SEC,31,"[7, 14, 0, 10]",0.7919067955973516,5.7618896109,https://www.youtube.com/watch?v=N-OZ64C42Yo,
401117213,2019,5,regular,2019-09-28T16:00:00.000Z,,False,False,24889.0,3739,Glass Bowl,2649,Toledo,Mid-American,28,"[0, 3, 11, 14]",0.9126050884995498,252,BYU,FBS Independents,21,"[0, 7, 14, 0]",0.0873949115004502,8.04097262079999,https://www.youtube.com/watch?v=vfodJ8jKguM,
401112117,2019,5,regular,2019-09-28T16:00:00.000Z,,False,True,84416.0,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,55,"[17, 17, 14, 7]",0.9999688060441577,2641,Texas Tech,Big 12,16,"[0, 10, 6, 0]",3.119395584227913e-05,0.4136393925,https://www.youtube.com/watch?v=0x0qWFotDw4,
401112225,2019,5,regular,2019-09-28T16:00:00.000Z,,False,True,110662.0,3558,Michigan Stadium,130,Michigan,Big Ten,52,"[14, 10, 14, 14]",0.9999942109873144,164,Rutgers,Big Ten,0,"[0, 0, 0, 0]",5.7890126855530966e-06,0.172601285399999,https://www.youtube.com/watch?v=_pRJb2TouR0,
401119271,2019,5,regular,2019-09-28T16:00:00.000Z,,False,True,20476.0,3980,Waldo Stadium,2711,Western Michigan,Mid-American,31,"[10, 7, 7, 7]",0.9944773014060314,2117,Central Michigan,Mid-American,15,"[0, 0, 0, 15]",0.005522698593968589,1.2928334486,,
401121943,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,25055.0,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,56,"[14, 21, 7, 14]",0.995336867030762,324,Coastal Carolina,Sun Belt,37,"[14, 7, 9, 7]",0.0046631329692380374,2.26307191349999,,
401114221,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,66975.0,3765,Husky Stadium,264,Washington,Pac-12,28,"[14, 3, 11, 0]",0.9960173283418805,30,USC,Pac-12,14,"[0, 7, 7, 0]",0.0039826716581194965,2.09042612999999,https://www.youtube.com/watch?v=SpmbzxwFstU,
401110806,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,99590.0,3657,Bryant Denny Stadium,333,Alabama,SEC,59,"[7, 31, 14, 7]",0.9998129459429211,145,Ole Miss,SEC,31,"[10, 0, 7, 14]",0.00018705405707886147,0.2624233809,https://www.youtube.com/watch?v=OBj8C-pxNsI,
401114267,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,12334.0,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,27,"[7, 7, 7, 6]",0.004921681312068157,2226,Florida Atlantic,Conference USA,45,"[14, 10, 14, 7]",0.9950783186879318,4.7854852308,https://www.youtube.com/watch?v=jIRE3c-MyTY,
401112466,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,39352.0,3615,Alumni Stadium,103,Boston College,ACC,24,"[0, 17, 0, 7]",0.4880366306888842,154,Wake Forest,ACC,27,"[10, 7, 3, 7]",0.5119633693111159,6.9560529739,https://www.youtube.com/watch?v=IKbvLWhvJ-k,
401112469,2019,5,regular,2019-09-28T19:30:00.000Z,,False,False,31094.0,3806,Lincoln Financial Field,218,Temple,American Athletic,24,"[0, 14, 10, 0]",0.9987895541276971,59,Georgia Tech,ACC,2,"[0, 0, 2, 0]",0.001210445872302901,2.9215467437,https://www.youtube.com/watch?v=Z1TspRoMedw,
401112076,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,42359.0,4727,McLane Stadium,239,Baylor,Big 12,23,"[0, 7, 13, 3]",0.5994803537971419,66,Iowa State,Big 12,21,"[0, 0, 0, 21]",0.40051964620285807,7.34354699009999,https://www.youtube.com/watch?v=gARLS-D17VM,
401112232,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,50629.0,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,31,"[3, 7, 7, 14]",0.10073570170018585,135,Minnesota,Big Ten,38,"[14, 14, 10, 0]",0.8992642982998141,3.4378553454,https://www.youtube.com/watch?v=CVWhggxy5o8,
401112472,2019,5,regular,2019-09-28T19:30:00.000Z,,False,False,77622.0,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,35,"[14, 0, 14, 7]",0.9476394219227612,258,Virginia,ACC,20,"[7, 10, 0, 3]",0.05236057807723882,5.0374148271,https://www.youtube.com/watch?v=BhBSv3zBmis,
401112467,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,50500.0,3787,Kenan Memorial Stadium,153,North Carolina,ACC,20,"[7, 7, 0, 6]",0.635886174951421,228,Clemson,ACC,21,"[0, 14, 0, 7]",0.36411382504857903,4.7047592186,https://www.youtube.com/watch?v=9FEg9tRNLJc,
401114356,2019,5,regular,2019-09-28T19:30:00.000Z,,False,False,7284.0,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,37,"[7, 13, 14, 3]",0.9877899787225098,2006,Akron,Mid-American,29,"[7, 7, 7, 8]",0.012210021277490157,5.1748653577,,
401112161,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,71048.0,3936,Spartan Stadium,127,Michigan State,Big Ten,40,"[7, 14, 0, 19]",0.9720153397709699,84,Indiana,Big Ten,31,"[7, 7, 3, 14]",0.027984660229030123,6.6153972155,https://www.youtube.com/watch?v=s86A6Gnv8bk,
401117873,2019,5,regular,2019-09-28T20:00:00.000Z,,False,True,28850.0,3886,Raymond James Stadium,58,South Florida,American Athletic,21,"[0, 0, 7, 14]",0.004014977448533725,2567,SMU,American Athletic,48,"[14, 20, 7, 7]",0.9959850225514663,1.5001456729,https://www.youtube.com/watch?v=KWH1LSyhwSo,
401114269,2019,5,regular,2019-09-28T21:00:00.000Z,,False,False,32192.0,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,14,"[0, 0, 0, 14]",0.008918073982578519,2132,Cincinnati,American Athletic,52,"[14, 14, 17, 7]",0.9910819260174215,1.7498459549,https://www.youtube.com/watch?v=wFso6uQimXg,
401114350,2019,5,regular,2019-09-28T22:00:00.000Z,,False,False,17101.0,3992,Williams Stadium,2335,Liberty,FBS Independents,17,"[7, 7, 3, 0]",0.9939559803191959,167,New Mexico,Mountain West,10,"[0, 3, 0, 7]",0.006044019680804147,3.54833128819999,,
401121945,2019,5,regular,2019-09-28T22:00:00.000Z,,False,True,19220.0,3608,Paulson Stadium,290,Georgia Southern,Sun Belt,24,"[3, 10, 8, 3]",0.005395533607217843,309,Louisiana,Sun Belt,37,"[7, 10, 7, 13]",0.9946044663927821,6.3367810352,https://www.youtube.com/watch?v=l_6SECRsJ4A,
401114271,2019,5,regular,2019-09-28T22:00:00.000Z,,False,False,18643.0,3918,Foreman Field,295,Old Dominion,Conference USA,21,"[3, 0, 10, 8]",0.9482528763465718,151,East Carolina,American Athletic,24,"[10, 7, 0, 7]",0.05174712365342815,6.3292992183,https://www.youtube.com/watch?v=VPIF1DBN9AY,
401121944,2019,5,regular,2019-09-28T22:00:00.000Z,,False,True,26437.0,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,43,"[10, 21, 6, 6]",0.2837790314758362,2032,Arkansas State,Sun Belt,50,"[21, 10, 14, 5]",0.7162209685241638,9.2856238794,https://www.youtube.com/watch?v=C_rwTAxnjWo,
401114268,2019,5,regular,2019-09-28T23:00:00.000Z,,False,True,19075.0,3895,Rice Stadium,242,Rice,Conference USA,20,"[7, 7, 0, 3, 3]",0.9688870940576391,2348,Louisiana Tech,Conference USA,23,"[7, 0, 7, 3, 6]",0.031112905942360936,9.0700841545,https://www.youtube.com/watch?v=kAc8z7yMy4c,
401110808,2019,5,regular,2019-09-28T23:00:00.000Z,,False,True,87451.0,3785,Jordan-Hare Stadium,2,Auburn,SEC,56,"[21, 21, 7, 7]",0.9998572643313478,344,Mississippi State,SEC,23,"[6, 3, 7, 7]",0.00014273566865219411,0.8728879102,https://www.youtube.com/watch?v=isBOeeTj2jw,
401114202,2019,5,regular,2019-09-28T23:00:00.000Z,,False,True,32326.0,3893,Reser Stadium,204,Oregon State,Pac-12,28,"[0, 0, 7, 21]",0.24953573941549315,24,Stanford,Pac-12,31,"[7, 7, 7, 10]",0.7504642605845069,3.99590830519999,https://www.youtube.com/watch?v=4_1-3dox9Bw,
401112108,2019,5,regular,2019-09-28T23:00:00.000Z,,False,True,55509.0,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,26,"[10, 6, 7, 3]",0.9849258585045181,2306,Kansas State,Big 12,13,"[0, 3, 0, 10]",0.015074141495481919,2.56718196369999,https://www.youtube.com/watch?v=dcMIM0HF8F8,
401114273,2019,5,regular,2019-09-28T23:00:00.000Z,,False,True,20304.0,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,20,"[3, 10, 0, 7]",0.8672189561953731,5,UAB,Conference USA,13,"[3, 7, 3, 0]",0.13278104380462685,6.172078609,https://www.youtube.com/watch?v=2lXeGbTw_N8,
401117872,2019,5,regular,2019-09-28T23:00:00.000Z,,False,True,44164.0,3652,Bright House Networks Stadium,2116,UCF,American Athletic,56,"[28, 14, 14, 0]",0.9999921106176168,41,Connecticut,American Athletic,21,"[0, 0, 7, 14]",7.889382383163834e-06,0.0413912276999991,https://www.youtube.com/watch?v=NP0cod6rE9E,
401114272,2019,5,regular,2019-09-28T23:00:00.000Z,,False,True,23337.0,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,31,"[14, 10, 7, 0]",0.9992177737531038,2638,UTEP,Conference USA,13,"[0, 6, 7, 0]",0.0007822262468961672,0.5319913969,https://www.youtube.com/watch?v=LxWZs3SFFYY,
401121946,2019,5,regular,2019-09-28T23:00:00.000Z,,False,True,16222.0,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,30,"[7, 10, 0, 13]",0.993654171941641,6,South Alabama,Sun Belt,17,"[7, 0, 3, 7]",0.006345828058359038,2.6361578874,https://www.youtube.com/watch?v=vrkekaC1aNM,
401117513,2019,5,regular,2019-09-28T23:30:00.000Z,,False,True,20017.0,3905,Romney Stadium,328,Utah State,Mountain West,34,"[7, 17, 3, 7]",0.7030501627704349,36,Colorado State,Mountain West,24,"[7, 14, 3, 0]",0.29694983722956514,4.98423077519999,https://www.youtube.com/watch?v=2Cuabm0uJ_g,
401112241,2019,5,regular,2019-09-28T23:30:00.000Z,,False,True,89759.0,3834,Memorial Stadium,158,Nebraska,Big Ten,7,"[0, 0, 7, 0]",0.003579664976280158,194,Ohio State,Big Ten,48,"[14, 24, 10, 0]",0.9964203350237198,0.7542584295,https://www.youtube.com/watch?v=M8QpwE94xng,
401112468,2019,5,regular,2019-09-28T23:30:00.000Z,,False,True,60351.0,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,31,"[3, 14, 7, 7]",0.8501839983536679,152,NC State,ACC,13,"[0, 6, 0, 7]",0.14981600164633213,3.5654837899,https://www.youtube.com/watch?v=S15VPhokp0I,
401110810,2019,5,regular,2019-09-28T23:30:00.000Z,,False,True,80828.0,3994,Williams-Brice Stadium,2579,South Carolina,SEC,24,"[7, 3, 7, 7]",0.999372688486364,96,Kentucky,SEC,7,"[0, 0, 0, 7]",0.0006273115136360419,2.74799764509999,https://www.youtube.com/watch?v=iVvVO7tPa0s,
401114270,2019,5,regular,2019-09-29T00:00:00.000Z,,False,False,30123.0,3825,Apogee Stadium,249,North Texas,Conference USA,25,"[0, 6, 12, 7]",0.45998933133132847,248,Houston,American Athletic,46,"[14, 3, 14, 15]",0.5400106686686715,4.1646813894,https://www.youtube.com/watch?v=rU8Yqb07aeo,
401114341,2019,5,regular,2019-09-29T00:00:00.000Z,,False,False,8872.0,3601,Aggie Memorial Stadium,166,New Mexico State,FBS Independents,17,"[0, 3, 7, 7]",0.023921472202683928,278,Fresno State,Mountain West,30,"[7, 17, 6, 0]",0.9760785277973161,1.38111138099999,,
401117514,2019,5,regular,2019-09-29T00:00:00.000Z,,False,True,23029.0,3984,War Memorial Stadium,2751,Wyoming,Mountain West,53,"[7, 26, 0, 20]",0.9996777667079255,2439,UNLV,Mountain West,17,"[10, 0, 0, 7]",0.0003222332920744808,1.85137234719999,https://www.youtube.com/watch?v=zg_ZSvJBTeo,
401114226,2019,5,regular,2019-09-29T02:00:00.000Z,,False,True,46115.0,587,Rice-Eccles Stadium,254,Utah,Pac-12,38,"[7, 14, 10, 7]",0.9996129146867053,265,Washington State,Pac-12,13,"[7, 6, 0, 0]",0.0003870853132946772,3.04749024539999,https://www.youtube.com/watch?v=hw2KO6Sn_5M,
401114166,2019,5,regular,2019-09-29T02:30:00.000Z,,False,True,38283.0,3619,Arizona Stadium,12,Arizona,Pac-12,20,"[0, 6, 7, 7]",0.3584084805361565,26,UCLA,Pac-12,17,"[7, 0, 10, 0]",0.6415915194638435,9.91531139649999,https://www.youtube.com/watch?v=2G0WPZeiYGQ,
401117515,2019,5,regular,2019-09-29T02:30:00.000Z,,False,True,15137.0,3816,Mackay Stadium,2440,Nevada,Mountain West,3,"[0, 3, 0, 0]",0.0037075928578004275,62,Hawai'i,Mountain West,54,"[7, 24, 14, 9]",0.9962924071421996,2.1737233099,https://www.youtube.com/watch?v=eguD8iDOL40,
401121948,2019,6,regular,2019-10-03T23:30:00.000Z,,False,True,20013.0,3797,Ladd Peebles Stadium,6,South Alabama,Sun Belt,17,"[0, 7, 7, 3, 0, 0]",0.47755993625945864,290,Georgia Southern,Sun Belt,20,"[0, 10, 0, 7, 0, 3]",0.5224400637405413,8.1206199088,https://www.youtube.com/watch?v=VxEqjRo1mBs,
401117874,2019,6,regular,2019-10-04T00:00:00.000Z,,False,True,33253.0,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,17,"[7, 3, 0, 7]",0.010475375792838427,218,Temple,American Athletic,27,"[0, 17, 7, 3]",0.9895246242071616,4.5919200646,https://www.youtube.com/watch?v=IUgxlVGhDHo,
401117875,2019,6,regular,2019-10-05T00:00:00.000Z,,False,True,40121.0,3854,Nippert Stadium,2132,Cincinnati,American Athletic,27,"[0, 10, 10, 7]",0.8296698212376922,2116,UCF,American Athletic,24,"[3, 13, 0, 8]",0.17033017876230783,8.03310228339999,https://www.youtube.com/watch?v=XmF3CgiSZVA,
401117519,2019,6,regular,2019-10-05T02:00:00.000Z,,False,True,16119.0,3935,Spartan Stadium,23,San José State,Mountain West,32,"[6, 20, 0, 6]",0.6898265814955874,167,New Mexico,Mountain West,21,"[0, 7, 7, 7]",0.3101734185044126,2.530904551,https://www.youtube.com/watch?v=d7suslcxMFE,
401112269,2019,6,regular,2019-10-05T16:00:00.000Z,,False,False,74559.0,347,Camp Randall Stadium,275,Wisconsin,Big Ten,48,"[7, 21, 13, 7]",0.9999968334725681,2309,Kent State,Mid-American,0,"[0, 0, 0, 0]",3.166527431930355e-06,0.1150731836,https://www.youtube.com/watch?v=fLkaFvWp81c,
401112260,2019,6,regular,2019-10-05T16:00:00.000Z,,False,True,106536.0,3632,Beaver Stadium,213,Penn State,Big Ten,35,"[21, 7, 0, 7]",0.9996348115180754,2509,Purdue,Big Ten,7,"[0, 7, 0, 0]",0.0003651884819245721,0.3159023905,https://www.youtube.com/watch?v=Kh-CGDSc7X4,
401112101,2019,6,regular,2019-10-05T16:00:00.000Z,,False,True,34402.0,3833,Memorial Stadium,2305,Kansas,Big 12,20,"[7, 0, 0, 13]",0.005760710284071661,201,Oklahoma,Big 12,45,"[7, 14, 14, 10]",0.9942392897159283,0.879532798899999,https://www.youtube.com/watch?v=QwByD52VHis,
401112205,2019,6,regular,2019-10-05T16:00:00.000Z,,False,True,30185.0,3754,High Point Solutions Stadium,164,Rutgers,Big Ten,7,"[0, 7, 0, 0]",0.0041235110312654024,120,Maryland,Big Ten,48,"[7, 20, 21, 0]",0.9958764889687346,1.9888982482,https://www.youtube.com/watch?v=N0IdO4PJhV0,
401117876,2019,6,regular,2019-10-05T16:00:00.000Z,,False,True,18038.0,3892,Rentschler Field,41,Connecticut,American Athletic,22,"[0, 14, 0, 8]",0.0048869770244621726,58,South Florida,American Athletic,48,"[7, 20, 7, 14]",0.9951130229755378,2.5102206762,https://www.youtube.com/watch?v=1md_3wEMscA,
401112126,2019,6,regular,2019-10-05T16:00:00.000Z,,False,True,56479.0,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,45,"[13, 7, 14, 11]",0.9281636207054427,197,Oklahoma State,Big 12,35,"[0, 7, 14, 14]",0.07183637929455733,4.7944356889,https://www.youtube.com/watch?v=dlPdSNA2bPw,
401114328,2019,6,regular,2019-10-05T16:00:00.000Z,,False,False,38019.0,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,33,"[7, 7, 7, 12]",0.015203833515696142,2655,Tulane,American Athletic,42,"[14, 7, 7, 14]",0.9847961664843039,5.00505449059999,https://www.youtube.com/watch?v=igYkSYQDtqw,
401110813,2019,6,regular,2019-10-05T16:00:00.000Z,,False,False,100266.0,3958,Tiger Stadium,99,LSU,SEC,42,"[7, 14, 14, 7]",0.9999890733800274,328,Utah State,Mountain West,6,"[6, 0, 0, 0]",1.0926619972595475e-05,0.797370569199999,https://www.youtube.com/watch?v=1FbrJWzrLmc,
401112194,2019,6,regular,2019-10-05T16:00:00.000Z,,False,True,111519.0,3558,Michigan Stadium,130,Michigan,Big Ten,10,"[10, 0, 0, 0]",0.9739467177623277,2294,Iowa,Big Ten,3,"[0, 3, 0, 0]",0.026053282237672337,5.7541884332,https://www.youtube.com/watch?v=w2n4PeaXEmE,
401112473,2019,6,regular,2019-10-05T16:30:00.000Z,,False,True,46007.0,3873,Papa John's Cardinal Stadium,97,Louisville,ACC,41,"[14, 14, 3, 10]",0.9123261427709802,103,Boston College,ACC,39,"[7, 15, 7, 10]",0.08767385722901977,8.0445029579,https://www.youtube.com/watch?v=PlPYD2sUz6U,
401112088,2019,6,regular,2019-10-05T18:00:00.000Z,,False,True,59553.0,3772,Jack Trice Stadium,66,Iowa State,Big 12,49,"[7, 14, 14, 14]",0.9969424654490326,2628,TCU,Big 12,24,"[0, 3, 7, 14]",0.0030575345509673557,2.3040335288,https://www.youtube.com/watch?v=_6tIk1-oRd4,
401119273,2019,6,regular,2019-10-05T19:00:00.000Z,,False,True,15235.0,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,42,"[7, 14, 14, 7]",0.9994879711821494,2199,Eastern Michigan,Mid-American,16,"[3, 0, 7, 6]",0.0005120288178506183,2.9910255236,,
401114275,2019,6,regular,2019-10-05T19:30:00.000Z,,False,True,15023.0,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Conference USA,24,"[10, 7, 0, 7]",0.9864481136171738,276,Marshall,Conference USA,13,"[7, 6, 0, 0]",0.013551886382826228,5.6042181697,https://www.youtube.com/watch?v=sOCA0d2vomE,
401119274,2019,6,regular,2019-10-05T19:30:00.000Z,,False,True,20042.0,3965,UB Stadium,2084,Buffalo,Mid-American,20,"[0, 7, 0, 7, 6]",0.6789501522273487,195,Ohio,Mid-American,21,"[0, 0, 7, 7, 7]",0.32104984777265133,8.263357579,,
401119275,2019,6,regular,2019-10-05T19:30:00.000Z,,False,True,22141.0,3739,Glass Bowl,2649,Toledo,Mid-American,31,"[14, 10, 0, 7]",0.9663053607056648,2711,Western Michigan,Mid-American,24,"[7, 0, 10, 7]",0.03369463929433525,4.9586379303,,
401121949,2019,6,regular,2019-10-05T19:30:00.000Z,,False,True,16109.0,4246,Georgia State Stadium,2247,Georgia State,Sun Belt,52,"[7, 24, 7, 14]",0.9868476163740219,2032,Arkansas State,Sun Belt,38,"[0, 21, 7, 10]",0.013152383625978148,5.7255905487,,
401119272,2019,6,regular,2019-10-05T19:30:00.000Z,,False,True,10365.0,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,20,"[14, 3, 0, 3]",0.9476912175083209,2050,Ball State,Mid-American,27,"[0, 3, 14, 10]",0.05230878249167914,5.3026059048,,
401117516,2019,6,regular,2019-10-05T19:30:00.000Z,,False,False,37957.0,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,34,"[0, 14, 7, 13]",0.979200694252745,2005,Air Force,Mountain West,25,"[3, 3, 3, 16]",0.02079930574725497,6.90158987,https://www.youtube.com/watch?v=xtZzWdLw0S8,
401112077,2019,6,regular,2019-10-05T19:30:00.000Z,,False,True,50448.0,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,12,"[3, 0, 3, 6]",0.038690175637307596,239,Baylor,Big 12,31,"[0, 10, 7, 14]",0.9613098243626924,4.1752170624,https://www.youtube.com/watch?v=WoBCKqW9UAs,
401112137,2019,6,regular,2019-10-05T19:30:00.000Z,,False,True,62069.0,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,31,"[7, 7, 3, 14]",0.052579446008286866,251,Texas,Big 12,42,"[7, 14, 0, 21]",0.9474205539917131,4.3912835897,https://www.youtube.com/watch?v=P4h1ed8a2Po,
401110812,2019,6,regular,2019-10-05T19:30:00.000Z,,False,True,90584.0,3634,Ben Hill Griffin Stadium,57,Florida,SEC,24,"[7, 10, 0, 7]",0.8992669477905938,2,Auburn,SEC,13,"[6, 7, 0, 0]",0.1007330522094062,6.6671402528,https://www.youtube.com/watch?v=FsZu3wL0xTs,
401112476,2019,6,regular,2019-10-05T19:30:00.000Z,,False,True,53183.0,3948,Hard Rock Stadium,2390,Miami,ACC,35,"[0, 7, 7, 21]",0.36032627178534576,259,Virginia Tech,ACC,42,"[21, 7, 0, 14]",0.6396737282146543,5.5526759118,https://www.youtube.com/watch?v=EtQ06LbB_6Y,
401112149,2019,6,regular,2019-10-05T19:30:00.000Z,,False,True,39341.0,3953,TCF Bank Stadium,135,Minnesota,Big Ten,40,"[3, 13, 14, 10]",0.9999651258124491,356,Illinois,Big Ten,17,"[7, 3, 7, 0]",3.4874187550881786e-05,2.58565825609999,https://www.youtube.com/watch?v=CCog5Y5xfhM,
401114337,2019,6,regular,2019-10-05T19:30:00.000Z,,False,False,77622.0,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,52,"[21, 14, 10, 7]",0.999996636922571,189,Bowling Green,Mid-American,0,"[0, 0, 0, 0]",3.3630774289861165e-06,0.0370864088999998,https://www.youtube.com/watch?v=ALhXzLbvvag,
401117877,2019,6,regular,2019-10-05T19:45:00.000Z,,False,False,17143.0,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,33,"[3, 14, 9, 7]",0.035240504459700096,235,Memphis,American Athletic,52,"[7, 22, 10, 13]",0.9647594955402999,2.69362877959999,https://www.youtube.com/watch?v=nGDVo-hXIYo,
401112242,2019,6,regular,2019-10-05T20:00:00.000Z,,False,True,89384.0,3834,Memorial Stadium,158,Nebraska,Big Ten,13,"[7, 3, 0, 3]",0.525732713996187,77,Northwestern,Big Ten,10,"[0, 3, 7, 0]",0.47426728600381296,8.249839187,https://www.youtube.com/watch?v=T3WbVQp8hrI,
401110815,2019,6,regular,2019-10-05T20:00:00.000Z,,False,False,50023.0,3838,Faurot Field,142,Missouri,SEC,42,"[21, 21, 0, 0]",0.9999691578491324,2653,Troy,Sun Belt,10,"[7, 0, 3, 0]",3.084215086757158e-05,0.7270570011,https://www.youtube.com/watch?v=vdn5n3BC2Oo,
401112475,2019,6,regular,2019-10-05T20:00:00.000Z,,False,True,45044.0,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,22,"[0, 0, 7, 15]",0.010950326044781125,153,North Carolina,ACC,38,"[3, 14, 0, 21]",0.9890496739552189,3.4855205435,https://www.youtube.com/watch?v=0NvN2cwQdp0,
401114167,2019,6,regular,2019-10-05T20:30:00.000Z,,False,True,52569.0,3726,Folsom Field,38,Colorado,Pac-12,30,"[3, 17, 7, 3]",0.2626705193131106,12,Arizona,Pac-12,35,"[7, 7, 14, 7]",0.7373294806868894,8.1354353133,https://www.youtube.com/watch?v=nUMeRoupkXc,
401114276,2019,6,regular,2019-10-05T22:00:00.000Z,,False,True,18405.0,3918,Foreman Field,295,Old Dominion,Conference USA,3,"[0, 3, 0, 0]",0.005069951241512003,98,Western Kentucky,Conference USA,20,"[0, 10, 3, 7]",0.994930048758488,3.0281115936,https://www.youtube.com/watch?v=uoBdcOs1rKs,
401114277,2019,6,regular,2019-10-05T23:00:00.000Z,,False,True,23526.0,3803,Legion Field,5,UAB,Conference USA,35,"[0, 21, 14, 0]",0.9952886396368749,242,Rice,Conference USA,20,"[7, 13, 0, 0]",0.004711360363125139,4.2053450867,https://www.youtube.com/watch?v=FM_mRoD9e4Q,
401110816,2019,6,regular,2019-10-05T23:00:00.000Z,,False,True,92709.0,3853,Neyland Stadium,2633,Tennessee,SEC,14,"[7, 7, 0, 0]",0.007192618190059621,61,Georgia,SEC,43,"[10, 16, 3, 14]",0.9928073818099403,2.049967939,https://www.youtube.com/watch?v=FoGc_Zjg6l4,
401114274,2019,6,regular,2019-10-05T23:00:00.000Z,,False,False,12746.0,218,FIU Stadium,2229,Florida International,Conference USA,44,"[17, 17, 10, 0]",0.99999612532705,113,UMass,FBS Independents,0,"[0, 0, 0, 0]",3.874672950043845e-06,0.336571256399999,https://www.youtube.com/watch?v=VOAGtIXiuuw,
401112216,2019,6,regular,2019-10-05T23:30:00.000Z,,False,True,104797.0,3861,Ohio Stadium,194,Ohio State,Big Ten,34,"[3, 24, 0, 7]",0.9916686788096093,127,Michigan State,Big Ten,10,"[0, 10, 0, 0]",0.008331321190390706,1.2566887765,https://www.youtube.com/watch?v=eYsN3swjwpM,
401110814,2019,6,regular,2019-10-05T23:30:00.000Z,,False,True,47601.0,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,31,"[10, 0, 14, 7]",0.9998205563387341,238,Vanderbilt,SEC,6,"[0, 6, 0, 0]",0.00017944366126587674,3.51299807329999,https://www.youtube.com/watch?v=UTgk6G86w-I,
