school,OFF_ALL_raw,OFF_ALL_adj,DEF_ALL_raw,DEF_ALL_adj,OFF_PASS_raw,OFF_PASS_adj,DEF_PASS_raw,DEF_PASS_adj,OFF_RUSH_raw,OFF_RUSH_adj,DEF_RUSH_raw,DEF_RUSH_adj
Utah State,0.05935949053329228,0.14516900524136617,0.3063780103454385,0.21850683579292313,-0.06648210668562439,0.1392513793253763,0.2514955923002932,0.22335513719700492,0.24291030679889503,0.16719552394301399,0.35224465744950545,0.20576624420090092
UTEP,0.052215515830145866,0.1570490080441543,0.2836649225269345,0.20108080561227765,0.01904429069374802,0.17179099078282484,0.42354048760989965,0.274245179156962,0.14473824972950594,0.15637326292564832,0.2151494467324617,0.1468508570821851
UT San Antonio,0.24886475223964366,0.17273143686995507,-0.06573690077591103,0.140090652666505,0.4048335580791147,0.2443548541100701,0.05250150862270781,0.19684972177792942,0.056174704129707605,0.12283601139850354,-0.12048579197116088,0.12091611469386733
Vanderbilt,0.2607951452546235,0.2017989051890136,0.22785173381502571,0.1920166242457149,0.4834875619331727,0.2899999808209207,0.3482614450665407,0.26933573387700793,0.14154270560564938,0.1319112054945119,0.06662517129181077,0.11989905938953255
Virginia,0.21332581030547604,0.17327787615364412,0.22174337575374944,0.19253454014185864,0.346877663176579,0.24841832625177035,0.2234805233444407,0.21053280563565924,-0.028195639038007207,0.1027229725913858,0.21946026749169803,0.1736608114100159
Virginia Tech,0.20228995822179316,0.19725512530225667,0.11211855728379792,0.1476355732933245,0.23843718704349387,0.2295402350846073,0.07115782352807974,0.18381909588569878,0.17503806222600057,0.16286645076428374,0.21915978431003677,0.16118675667695917
Wake Forest,0.07562601089777651,0.1350881611587304,0.4300261623626142,0.26092570394943104,0.11471756694559351,0.19644891742679366,0.5963337394995512,0.33032662327494516,0.046882030005054455,0.10791272214282031,0.2202765910006754,0.16627762832293738
Washington,0.468479507016291,0.26487188889948754,-0.04311942013562545,0.11149828748902324,0.6796129494654567,0.3526267272062119,-0.1413368424083885,0.12211887491777272,0.21895816594000428,0.15282633718796762,0.08140624024591343,0.1372345190451457
Washington State,0.14537892913408246,0.17645437216141377,0.19711375677109916,0.1624791304712306,0.03059797759254764,0.1970679676852663,0.2696817678603424,0.21565552646242087,0.2379841959211677,0.1566221958466049,0.07308842872766515,0.12632578431194677
Western Kentucky,0.18552922070071182,0.18299684378846565,0.5632010514141201,0.27805820603236703,0.38630501539158985,0.27192459084852116,0.9624849940493868,0.39352276900238703,-0.1284529575099415,0.09026617758688663,0.27910014959553026,0.15533107470353888
Western Michigan,0.038179706464577384,0.14990986430749537,0.452881594888629,0.258909775044988,0.12313167391896378,0.20995771895273685,0.3788582169481296,0.2599207535680196,-0.06272011661997495,0.10519304040967134,0.5186801530579617,0.23568212255380153
West Virginia,0.10011318226444495,0.15053502245589603,0.3880781438910003,0.23197794189992588,0.15905772819761113,0.19765578317426238,0.716881944448981,0.33230381856427704,0.15714724093773616,0.1584472245121491,0.1157874965539225,0.13610371628421136
Wisconsin,0.15710611729727048,0.15764836045778388,0.3061315894828097,0.21262637442439697,0.13396668753666838,0.20280599794493726,0.3946960782070109,0.25110868247467744,0.21669830577255336,0.14267646262410327,0.24524350348492135,0.17858493488076568
Wyoming,-0.15882367926049906,0.08567385934496223,0.3441363297769151,0.23449304019573916,-0.20580352146028755,0.12692999277999467,0.4899135232648818,0.30138937074527744,0.02703167043549896,0.1208827452403074,0.22168348724702314,0.1554205340010603
